"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-26","1999-08-04",1161,"ESTEBAN ECHEVERRIA Nº 2","Buenos Aires","Nacional","1999","18","SEDAN 3 PUERTAS","37","RENAULT","DT","CLIO RN 3 PTAS. PACK AA DA","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-28","2010-07-22",1185,"ADROGUE Nº 3","Buenos Aires","Nacional","2010","18","SEDAN 3 PUERTAS","08","CHEVROLET","CW","CLASSIC 3 PTAS CARGO 1.4N","1","Privado","Física","BURZACO","BUENOS AIRES","Masculino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-06","1999-08-20",1113,"SAN VICENTE","Buenos Aires","Nacional","1999","18","SEDAN 3 PTAS","53","VOLKSWAGEN","DG","GOL MI","1","Privado","Física","GUERNICA","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-07","2001-04-10",1149,"LA PLATA Nº 06","Buenos Aires","Nacional","2001","18","SEDAN 3 PTAS","08","CHEVROLET","77","CORSA 3 PTAS WIND 1.6 MPFI","1","Privado","Física","SAN CARLOS","BUENOS AIRES","Femenino","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-26","2014-06-25",1074,"PILAR Nº 1","Buenos Aires","Nacional","2014","18","SEDAN 3 PUERTAS","37","RENAULT","ZS","CLIO MIO 3P CONFORT ABS ABCP","1","Privado","Física","PILAR","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-18","2000-06-29",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2000","18","SEDAN 3 PTAS","34","PEUGEOT","18","206XRN3PK","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-26","2000-12-29",1078,"LA MATANZA Nº 01","Buenos Aires","Nacional","2000","18","BERLINA 3 PTAS","37","RENAULT","DV","CLIO RN 3P DIE PACK AA DA","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-13","1999-05-18",1167,"LOMAS DE ZAMORA Nº 5","Buenos Aires","Nacional","1999","18","SEDAN 3 PTAS","17","FIAT","20","PALIO EL 3P","1","Privado","Física","BANFIELD","BUENOS AIRES","Femenino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-25","2010-07-29",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","2010","18","SEDAN 3 PUERTAS","08","CHEVROLET","CZ","CLASSIC 3 PTAS LS AA+DIR 1.4N","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-12","2007-01-26",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2007","18","SEDAN 3 PUERTAS","34","PEUGEOT","GM","206 XS PREMIUM HDI 3P NAV","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","No identificado","1992","ARGENTINA",100,"06","ARG"
